Marital status;Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Gender;Scholarship holder;Age at enrollment;Target
1;1;2;1;3;3;1;0;18;Graduate
1;1;19;19;9;7;1;0;18;Graduate
1;1;1;19;141;193;1;0;18;Enrolled
1;1;19;1;9;9;1;0;20;Graduate
1;1;3;1;2;4;1;0;20;Graduate
1;1;1;1;4;4;1;0;21;Dropout
1;1;19;19;9;4;1;0;22;Enrolled
1;1;19;1;5;4;1;0;20;Dropout
1;1;1;37;9;9;1;0;19;Enrolled
1;1;38;19;9;5;1;0;19;Enrolled
1;1;1;1;4;4;1;0;20;Graduate
1;1;19;37;5;7;1;0;19;Dropout
1;1;1;12;3;3;1;0;19;Dropout
1;41;2;2;2;2;1;0;24;Enrolled
1;1;19;1;5;4;1;0;18;Dropout
1;1;19;19;9;8;1;1;18;Enrolled
1;1;19;38;9;7;0;0;18;Dropout
1;1;1;1;7;7;0;0;18;Graduate
1;1;19;37;9;9;0;1;21;Graduate
1;41;37;37;9;9;0;0;18;Dropout
1;1;1;19;3;3;0;1;18;Graduate
1;1;19;37;9;9;0;1;18;Graduate
1;1;3;19;2;4;0;0;23;Dropout
1;1;3;19;2;4;0;0;21;Graduate
1;1;19;38;7;5;0;0;20;Enrolled
1;1;34;34;0;0;0;0;26;Dropout
1;1;1;19;4;4;0;1;18;Enrolled
1;1;3;37;9;9;0;0;18;Dropout
1;1;19;19;9;8;0;1;19;Graduate
1;1;19;1;9;3;0;1;20;Graduate
1;1;38;19;7;7;0;0;19;Dropout
1;1;37;19;191;102;0;0;21;Enrolled
1;1;37;37;4;6;0;0;33;Graduate
1;1;3;38;4;6;0;0;18;Graduate
1;1;37;1;9;4;0;0;21;Graduate
1;1;3;19;2;3;0;0;19;Graduate
4;1;38;19;9;9;0;0;33;Enrolled
2;1;38;38;5;5;0;0;18;Graduate
1;1;1;19;4;4;0;1;18;Graduate
1;1;19;38;4;4;0;1;20;Graduate
1;1;37;37;6;6;0;0;20;Dropout
1;1;19;1;1;1;0;1;20;Graduate
1;1;1;37;4;9;0;1;19;Graduate
1;1;38;37;8;8;0;1;19;Graduate
1;1;41;1;2;3;0;0;21;Graduate
1;1;3;3;4;2;0;0;26;Enrolled
1;1;37;37;8;6;0;0;21;Dropout
1;1;19;38;5;5;0;0;18;Graduate
5;1;37;37;9;8;0;0;27;Dropout
1;1;1;38;3;9;0;1;20;Graduate
1;1;19;3;7;10;0;0;21;Enrolled
1;1;38;37;9;9;0;1;18;Graduate
1;1;1;19;9;9;0;0;20;Enrolled
1;1;1;19;4;10;0;0;18;Graduate
1;1;1;1;3;5;0;1;20;Graduate
1;1;1;19;4;10;0;1;19;Graduate
1;1;37;3;9;2;0;0;20;Graduate
1;1;19;37;5;8;0;1;20;Graduate
1;1;38;1;5;5;0;0;20;Enrolled
1;1;19;1;7;10;0;0;19;Dropout
1;1;3;3;123;122;0;0;18;Graduate
1;1;38;38;9;10;0;0;18;Graduate
1;1;38;37;9;8;0;1;19;Graduate
1;1;12;37;5;9;0;0;19;Dropout
1;1;37;37;9;4;1;0;43;Enrolled
2;1;37;25;0;4;1;0;47;Dropout
1;1;34;34;99;99;1;0;23;Dropout
1;41;19;19;9;9;0;1;19;Graduate
1;1;3;3;2;2;0;0;20;Graduate
1;1;1;3;4;4;0;1;19;Graduate
1;14;37;37;9;9;0;0;19;Graduate
1;1;19;37;4;7;0;0;19;Graduate
1;1;19;19;144;141;0;1;39;Graduate
1;1;1;1;3;5;0;1;20;Graduate
1;1;38;19;9;3;0;0;21;Graduate
1;24;37;19;9;7;0;0;22;Graduate
1;1;19;38;5;0;0;0;19;Dropout
1;1;1;19;141;114;0;0;22;Graduate
1;1;19;19;3;3;0;1;19;Graduate
1;1;37;38;9;9;1;0;18;Dropout
5;1;19;19;9;9;1;0;26;Enrolled
1;1;37;37;9;9;1;0;36;Dropout
1;1;19;2;5;5;1;1;20;Graduate
2;1;37;37;9;7;1;0;30;Dropout
1;1;1;1;4;10;1;0;24;Dropout
1;1;34;34;0;0;1;0;26;Dropout
1;1;19;38;9;7;1;0;19;Dropout
5;1;19;38;9;10;1;0;34;Graduate
1;1;1;1;1;1;1;0;33;Enrolled
1;1;19;1;9;4;1;0;19;Graduate
1;1;19;1;4;5;1;0;26;Dropout
1;1;38;37;7;7;1;0;29;Dropout
1;1;19;37;9;7;1;1;19;Dropout
1;1;1;1;9;9;1;0;18;Dropout
1;1;19;37;9;9;1;0;29;Dropout
1;1;37;37;9;9;1;0;21;Graduate
1;1;1;1;4;10;1;0;19;Enrolled
1;1;38;38;5;10;1;0;20;Graduate
1;1;3;1;2;5;1;0;18;Dropout
1;1;38;37;5;5;1;0;18;Enrolled
1;1;34;34;99;99;1;1;21;Enrolled
1;1;1;1;4;2;1;0;20;Dropout
1;1;37;37;9;9;1;1;30;Dropout
1;1;37;38;4;1;1;0;19;Graduate
1;1;1;19;9;6;1;0;30;Dropout
1;1;38;1;5;5;1;1;22;Graduate
1;1;37;37;5;10;1;0;22;Graduate
1;1;1;1;9;10;1;0;19;Dropout
1;1;1;19;5;3;1;0;21;Dropout
1;1;38;38;151;151;1;0;21;Graduate
1;1;19;38;9;9;1;1;21;Dropout
1;1;1;19;4;7;1;0;27;Dropout
1;1;37;37;1;1;1;0;32;Dropout
1;1;37;1;9;3;1;0;40;Dropout
1;1;37;1;5;3;1;0;20;Enrolled
1;1;4;4;2;10;1;0;20;Dropout
1;1;37;37;9;9;1;0;18;Graduate
1;1;1;38;1;7;1;0;21;Dropout
1;1;19;37;5;8;1;0;18;Dropout
1;1;1;3;144;123;1;0;19;Enrolled
5;1;37;37;7;7;1;0;30;Dropout
1;1;19;1;9;1;1;0;29;Dropout
1;1;1;1;4;4;1;0;18;Dropout
1;1;1;1;9;9;1;1;18;Dropout
1;1;1;1;3;10;1;0;22;Dropout
1;1;37;37;5;5;1;0;27;Dropout
1;1;38;1;9;7;1;0;20;Graduate
1;1;19;38;9;10;1;0;42;Graduate
1;1;38;38;4;8;1;0;21;Graduate
1;1;1;38;7;7;1;0;23;Graduate
1;1;38;38;9;9;1;0;21;Dropout
1;1;4;3;1;1;1;0;19;Graduate
2;1;37;37;7;7;1;1;40;Dropout
1;1;19;1;9;5;1;0;22;Dropout
1;1;38;37;9;9;1;0;19;Graduate
1;1;19;37;9;9;1;1;24;Enrolled
1;1;3;1;2;4;1;0;21;Enrolled
1;1;3;1;9;3;1;0;18;Graduate
1;1;37;37;9;7;1;0;18;Dropout
1;1;3;1;3;10;1;0;24;Dropout
1;1;37;19;9;3;1;1;28;Enrolled
1;1;19;38;7;9;0;1;19;Graduate
1;1;3;3;4;2;0;0;28;Enrolled
1;1;12;1;4;0;0;0;18;Dropout
1;1;3;1;4;3;0;0;19;Graduate
1;1;1;1;4;4;0;1;19;Graduate
1;1;39;3;3;2;0;0;21;Graduate
1;1;1;19;4;5;0;0;18;Dropout
1;1;3;19;1;5;0;0;19;Graduate
1;1;38;38;7;7;0;0;19;Graduate
1;1;3;1;2;10;0;0;20;Graduate
1;1;1;1;9;4;0;0;18;Graduate
1;1;37;37;9;9;0;0;20;Graduate
1;1;19;37;7;90;0;0;26;Dropout
1;1;3;1;3;4;0;0;18;Dropout
1;1;37;37;9;9;0;0;58;Graduate
1;1;1;3;4;3;0;0;18;Graduate
1;1;1;1;4;3;0;0;20;Enrolled
1;1;38;37;6;7;0;0;20;Dropout
1;1;37;37;9;9;0;0;29;Graduate
1;1;1;1;4;10;0;0;27;Dropout
1;1;19;38;5;7;0;1;21;Graduate
1;1;1;19;4;9;0;1;20;Graduate
1;1;19;38;3;7;0;1;19;Graduate
1;1;37;38;6;6;0;1;22;Graduate
1;1;38;37;9;7;0;1;19;Graduate
1;1;37;1;9;8;0;0;19;Dropout
1;1;3;3;2;2;0;0;23;Enrolled
1;1;1;1;4;4;0;1;18;Dropout
1;1;1;19;4;8;0;0;19;Dropout
1;1;1;1;4;3;0;0;20;Graduate
1;1;1;38;9;7;0;1;19;Graduate
1;1;37;37;9;9;0;1;26;Dropout
1;1;1;19;4;7;0;1;18;Graduate
1;1;37;37;4;9;0;0;29;Dropout
1;1;3;1;2;6;0;0;20;Graduate
1;1;19;2;7;3;0;0;19;Graduate
1;1;1;1;4;4;0;0;23;Enrolled
1;1;2;3;3;2;0;0;25;Enrolled
1;1;3;3;1;1;0;0;18;Graduate
1;1;1;38;4;7;0;1;19;Graduate
1;1;1;19;5;5;0;0;18;Graduate
1;1;1;19;4;4;0;1;19;Enrolled
1;1;37;19;9;3;0;0;36;Dropout
1;1;1;38;4;9;1;1;20;Enrolled
1;41;1;1;2;3;1;0;20;Dropout
1;1;38;38;9;8;1;0;18;Dropout
1;1;3;1;4;6;1;0;19;Enrolled
1;1;1;44;4;2;1;0;20;Dropout
1;1;19;19;4;7;1;0;18;Graduate
1;1;3;1;3;6;1;0;20;Dropout
1;1;19;1;90;3;1;0;24;Dropout
1;1;19;38;5;7;1;0;19;Dropout
1;1;19;19;7;9;1;0;18;Dropout
1;1;4;38;2;7;1;0;18;Graduate
1;1;1;19;4;4;1;0;18;Graduate
1;1;3;19;1;7;1;0;22;Dropout
1;1;19;38;9;9;1;0;19;Graduate
2;1;1;39;5;3;0;0;32;Dropout
1;1;34;19;0;3;0;1;21;Dropout
1;1;37;37;6;6;0;1;19;Graduate
4;1;38;37;9;9;0;1;39;Graduate
1;1;34;34;0;0;0;0;30;Graduate
1;1;1;19;5;5;0;0;18;Dropout
2;1;37;37;9;9;0;0;38;Dropout
1;1;34;37;5;7;0;0;20;Graduate
1;1;34;34;0;0;0;0;55;Graduate
4;1;34;34;0;0;0;0;53;Dropout
2;1;34;34;0;0;0;0;54;Dropout
1;1;37;37;9;7;0;1;18;Enrolled
1;1;37;37;9;8;0;0;44;Dropout
1;1;37;37;9;6;0;0;28;Graduate
1;1;19;19;9;4;0;0;37;Graduate
1;1;14;14;90;90;0;0;20;Graduate
1;1;19;3;3;2;0;0;18;Enrolled
1;1;19;19;9;9;1;0;19;Dropout
1;1;38;37;5;9;1;1;23;Graduate
1;1;19;37;6;6;1;0;22;Dropout
1;1;3;19;3;5;1;0;24;Dropout
1;1;4;4;4;2;1;0;22;Enrolled
1;1;1;38;5;6;1;0;26;Dropout
1;1;37;37;5;5;1;0;18;Graduate
1;1;38;19;9;9;1;0;24;Dropout
1;1;1;38;4;3;1;0;18;Enrolled
1;1;1;38;7;8;1;0;26;Dropout
1;1;37;37;9;4;1;0;27;Dropout
1;1;37;37;9;6;1;1;20;Graduate
1;1;12;1;4;10;1;0;19;Dropout
1;1;38;38;4;9;1;1;18;Dropout
1;1;1;1;4;4;1;0;18;Graduate
1;1;37;37;9;9;1;0;19;Enrolled
1;1;37;37;9;9;1;0;34;Enrolled
1;1;38;19;8;10;1;0;19;Dropout
1;1;1;19;4;4;1;1;19;Graduate
2;1;2;2;1;4;1;0;30;Dropout
1;1;1;3;9;3;1;0;22;Dropout
1;1;3;38;1;9;1;0;19;Dropout
1;1;38;1;9;8;1;0;21;Dropout
1;1;37;37;9;9;1;0;22;Dropout
1;1;37;37;9;9;1;1;19;Enrolled
1;1;19;38;7;7;1;0;20;Enrolled
1;1;3;1;2;8;1;0;35;Dropout
1;1;37;37;9;9;1;0;20;Dropout
1;1;6;11;4;5;1;0;21;Graduate
1;1;34;34;99;99;1;0;27;Dropout
1;1;37;38;9;5;1;0;26;Dropout
1;1;1;33;3;3;1;0;20;Dropout
1;1;37;37;6;6;1;0;28;Dropout
1;1;19;38;9;7;1;0;19;Graduate
1;1;37;19;9;9;1;0;47;Dropout
4;1;37;37;4;9;1;0;55;Dropout
1;1;37;37;5;9;1;0;39;Dropout
2;1;37;37;9;9;1;0;35;Dropout
1;1;37;29;0;4;1;0;32;Dropout
1;1;3;12;2;9;1;0;20;Graduate
1;1;37;37;9;9;1;0;36;Graduate
1;1;38;19;9;10;1;1;34;Graduate
1;1;38;19;0;2;1;0;21;Dropout
1;1;37;19;3;10;1;1;42;Dropout
1;1;37;19;9;7;1;0;25;Dropout
1;1;38;38;6;7;1;1;18;Dropout
1;1;19;38;9;9;1;1;18;Graduate
1;1;38;19;9;7;1;0;19;Graduate
1;1;3;19;4;6;1;0;34;Dropout
1;1;1;1;4;5;1;0;20;Dropout
1;1;37;37;7;7;1;0;20;Dropout
1;1;19;19;4;9;1;0;21;Graduate
1;1;1;19;3;10;1;0;19;Graduate
1;1;1;1;4;4;1;0;31;Dropout
1;1;1;37;4;5;1;0;21;Graduate
1;1;38;38;9;9;1;1;20;Graduate
1;1;1;19;4;10;1;0;22;Graduate
1;1;19;19;3;3;1;0;19;Dropout
1;1;1;1;90;1;1;0;41;Dropout
1;1;34;34;0;0;1;0;27;Dropout
1;1;1;1;4;10;0;0;19;Dropout
1;24;1;1;4;3;0;1;20;Graduate
1;1;38;37;5;9;0;1;19;Graduate
2;1;37;37;9;9;0;0;35;Graduate
1;1;19;12;7;3;0;0;22;Graduate
1;1;1;19;5;7;0;1;20;Graduate
1;1;37;38;9;9;0;0;18;Dropout
1;1;37;37;9;9;0;1;18;Graduate
1;1;1;37;9;5;0;0;30;Graduate
1;1;38;38;9;7;0;1;18;Graduate
1;1;19;19;7;8;0;1;20;Enrolled
1;1;19;38;9;9;0;1;19;Enrolled
1;1;38;38;5;3;0;0;19;Graduate
1;1;1;38;3;8;0;1;21;Graduate
1;1;1;19;141;182;0;0;21;Enrolled
1;1;1;1;9;9;0;0;18;Enrolled
1;1;1;1;5;7;0;1;18;Graduate
4;1;37;37;90;90;0;0;35;Dropout
1;41;1;1;9;6;0;0;21;Enrolled
1;1;38;37;9;7;1;1;18;Graduate
1;1;19;1;5;5;1;0;22;Enrolled
1;1;38;1;9;6;1;1;20;Graduate
2;1;37;37;4;7;0;0;34;Graduate
2;1;37;37;9;9;0;0;33;Enrolled
1;1;37;38;9;9;0;1;22;Graduate
1;1;37;37;9;6;0;1;20;Enrolled
2;1;37;37;6;10;0;0;35;Enrolled
2;1;38;37;4;7;0;0;39;Dropout
1;1;38;37;9;5;0;0;19;Dropout
4;1;37;37;9;8;0;1;36;Graduate
1;1;37;37;9;9;0;1;21;Graduate
1;1;3;38;1;5;0;0;22;Enrolled
2;1;38;38;9;7;0;1;42;Graduate
1;1;37;37;90;90;0;0;34;Dropout
1;1;19;19;4;4;0;0;20;Enrolled
2;1;37;19;9;10;0;0;33;Graduate
1;1;1;19;9;6;0;0;20;Graduate
1;1;26;30;0;5;0;0;19;Graduate
2;1;37;19;9;4;0;0;34;Dropout
1;1;37;37;9;6;0;0;18;Graduate
1;1;38;37;6;6;0;1;24;Graduate
1;1;19;12;9;7;0;0;18;Graduate
1;1;37;37;10;6;0;0;20;Enrolled
1;1;1;1;4;3;0;0;21;Graduate
1;1;38;1;9;5;0;1;19;Graduate
1;1;38;19;5;7;0;1;19;Graduate
1;1;19;19;5;5;0;1;18;Graduate
4;1;37;37;5;5;0;1;38;Graduate
1;1;19;19;5;4;1;0;21;Enrolled
1;25;1;5;9;10;1;0;23;Enrolled
1;1;19;1;4;3;0;0;19;Graduate
1;1;38;37;5;3;0;0;18;Dropout
1;1;19;37;5;5;0;1;18;Graduate
1;1;19;19;9;6;0;0;24;Enrolled
1;2;1;1;5;9;0;1;18;Graduate
1;1;3;1;4;9;0;0;18;Graduate
1;1;19;19;7;3;0;0;26;Graduate
1;1;19;19;9;9;0;0;19;Enrolled
1;1;38;38;9;9;0;1;19;Dropout
1;1;38;37;5;5;0;0;19;Enrolled
1;1;37;37;9;9;0;0;20;Dropout
1;1;19;19;9;9;0;0;22;Enrolled
1;1;19;1;5;5;0;0;19;Graduate
1;1;3;1;5;10;0;0;20;Graduate
2;1;37;37;5;5;0;0;36;Enrolled
1;1;19;4;9;4;0;0;29;Dropout
1;1;3;3;2;2;0;0;19;Graduate
5;1;1;1;4;8;0;0;24;Dropout
5;1;1;1;4;8;0;0;27;Dropout
1;1;37;37;9;8;0;1;18;Graduate
1;1;3;1;2;6;0;1;18;Graduate
1;1;38;37;3;7;0;0;21;Dropout
2;1;37;19;9;4;0;1;43;Graduate
1;1;1;19;9;10;0;1;18;Graduate
1;1;37;37;9;9;0;1;21;Dropout
1;1;6;27;1;7;0;0;26;Dropout
1;1;1;19;9;4;0;1;19;Graduate
1;1;37;11;90;90;0;0;18;Graduate
1;1;3;2;2;1;0;0;22;Dropout
1;1;1;19;4;10;0;0;27;Dropout
1;1;38;19;9;10;0;0;18;Graduate
1;1;37;38;7;9;0;0;19;Graduate
1;1;19;19;3;10;0;0;18;Graduate
1;1;38;37;4;4;0;1;19;Graduate
1;1;37;37;9;9;0;0;32;Dropout
1;1;37;1;9;4;0;0;23;Graduate
1;1;37;37;4;3;0;0;20;Graduate
1;1;19;38;5;5;0;0;20;Graduate
1;1;19;19;4;5;0;0;19;Dropout
1;1;19;19;5;5;0;1;18;Graduate
1;1;19;19;9;4;0;0;21;Dropout
1;1;1;19;9;9;0;1;20;Enrolled
1;1;3;19;2;4;0;0;22;Graduate
1;1;37;37;9;9;0;0;26;Graduate
1;1;37;37;3;3;0;0;20;Graduate
1;1;19;38;5;3;0;0;19;Graduate
1;1;37;37;9;9;0;0;31;Graduate
1;1;1;19;9;7;0;1;20;Graduate
1;1;19;38;7;7;0;0;20;Graduate
1;1;37;37;5;5;0;0;21;Graduate
1;1;19;19;9;7;0;0;18;Graduate
1;1;37;1;9;4;0;1;19;Graduate
1;1;19;19;3;7;0;1;18;Graduate
4;1;19;19;7;9;0;0;40;Enrolled
1;1;1;38;4;7;0;1;18;Graduate
1;1;40;4;2;2;0;0;18;Graduate
1;1;1;19;4;3;0;0;19;Graduate
1;1;38;38;9;7;0;1;19;Graduate
1;1;38;38;9;6;0;0;28;Dropout
1;1;37;38;9;8;0;0;20;Graduate
1;1;37;37;9;9;0;0;18;Graduate
1;1;1;1;4;3;0;0;18;Graduate
1;1;19;37;9;9;0;1;20;Graduate
1;1;38;19;9;4;0;0;28;Graduate
1;41;43;1;153;135;0;0;23;Graduate
1;1;19;37;5;5;0;0;19;Dropout
1;1;38;19;152;171;0;1;18;Graduate
1;22;37;37;9;9;0;1;20;Graduate
1;1;3;1;2;4;0;0;20;Graduate
2;1;37;37;9;9;0;0;27;Dropout
1;1;1;1;9;9;0;0;18;Dropout
4;1;19;19;4;6;0;1;37;Graduate
4;1;19;19;4;6;0;0;42;Dropout
1;1;1;38;4;8;0;0;20;Dropout
2;1;34;34;9;9;1;0;34;Dropout
1;1;3;3;3;2;1;0;22;Dropout
2;1;19;19;9;5;1;0;39;Graduate
1;1;37;37;9;9;1;1;18;Graduate
1;1;37;37;9;9;1;1;21;Graduate
2;1;37;37;90;10;1;0;34;Dropout
1;1;37;37;9;9;1;1;22;Graduate
1;1;1;37;4;7;1;0;31;Dropout
1;1;38;37;5;9;1;0;19;Dropout
1;1;38;1;5;9;1;0;19;Dropout
1;1;37;37;9;10;1;0;31;Dropout
1;1;19;38;5;6;0;0;19;Enrolled
2;41;37;19;9;9;0;0;30;Dropout
1;1;37;38;3;3;0;1;20;Graduate
1;1;19;38;7;7;0;1;18;Graduate
4;1;37;37;5;5;0;0;31;Dropout
1;1;19;1;9;4;0;0;19;Dropout
4;1;37;37;9;7;0;1;43;Dropout
1;1;38;38;9;8;0;1;20;Graduate
1;1;1;1;5;9;0;1;19;Graduate
1;1;3;1;1;7;0;0;22;Dropout
1;1;3;1;1;7;0;0;26;Graduate
1;1;19;19;5;8;0;1;19;Graduate
1;1;19;3;4;2;0;0;29;Dropout
1;26;3;19;122;144;0;0;20;Enrolled
4;1;37;37;9;7;0;1;38;Enrolled
1;1;37;37;9;5;0;0;41;Graduate
1;1;19;38;4;9;0;0;19;Dropout
1;1;1;38;4;5;0;0;19;Graduate
4;1;3;19;2;3;0;0;43;Dropout
1;1;38;37;9;7;0;0;19;Graduate
1;1;19;38;9;8;1;1;19;Enrolled
1;1;2;19;3;9;1;0;18;Graduate
1;1;3;3;2;2;1;0;19;Dropout
2;1;34;34;0;0;1;0;38;Dropout
2;1;19;19;4;8;1;0;37;Dropout
1;1;1;19;4;10;0;1;26;Graduate
1;1;37;37;9;9;0;1;21;Enrolled
1;1;1;19;9;9;0;1;18;Graduate
1;1;3;19;2;3;0;0;18;Graduate
1;1;3;1;2;4;0;0;18;Graduate
1;1;38;1;9;4;0;0;19;Graduate
1;1;19;19;9;9;0;0;18;Graduate
1;1;2;38;3;8;0;0;18;Enrolled
1;1;38;38;191;193;0;1;19;Graduate
1;1;19;38;7;8;0;0;19;Dropout
1;1;19;1;9;8;0;1;18;Graduate
2;1;1;1;9;10;0;0;18;Graduate
1;1;38;37;9;7;0;1;20;Graduate
1;1;1;19;4;5;0;1;22;Graduate
1;1;34;1;0;0;0;0;18;Dropout
1;1;38;19;7;7;0;1;19;Graduate
1;1;37;37;9;9;0;1;20;Dropout
1;1;2;3;3;2;0;0;19;Enrolled
1;1;37;37;5;5;0;1;20;Graduate
1;1;3;19;2;9;0;0;28;Dropout
1;1;1;1;193;101;0;0;19;Graduate
1;1;19;1;5;5;0;0;22;Enrolled
1;1;1;3;9;1;0;0;19;Graduate
1;1;19;19;5;5;0;0;18;Dropout
1;1;5;43;2;2;0;0;18;Graduate
1;1;2;1;2;3;0;0;22;Graduate
1;1;1;19;4;7;0;0;20;Graduate
1;1;1;37;9;7;0;1;24;Graduate
1;1;1;38;9;9;0;0;22;Enrolled
1;1;38;19;5;4;0;0;20;Enrolled
1;1;19;38;9;9;0;1;20;Graduate
2;1;38;1;9;9;0;0;35;Dropout
1;1;1;1;5;7;0;1;18;Graduate
1;1;2;3;3;3;0;0;19;Graduate
1;1;3;3;3;3;0;0;18;Graduate
1;1;1;38;4;9;0;0;18;Dropout
2;1;1;2;4;6;0;0;31;Enrolled
1;1;19;19;5;7;0;1;19;Graduate
1;1;38;37;4;9;0;1;20;Graduate
1;1;19;38;5;7;0;0;21;Dropout
1;1;19;38;9;7;0;1;18;Graduate
1;1;34;1;5;7;0;0;18;Dropout
2;1;38;19;4;8;0;0;33;Graduate
1;1;37;37;9;7;0;1;18;Enrolled
1;1;37;37;7;9;0;1;18;Dropout
1;1;37;37;9;6;0;0;21;Enrolled
1;1;37;19;5;5;0;0;19;Enrolled
1;1;3;19;2;3;0;0;28;Graduate
2;1;1;19;9;9;0;0;29;Dropout
1;1;1;37;3;3;0;0;36;Dropout
1;1;37;37;9;7;0;1;32;Graduate
1;1;38;37;5;7;0;1;25;Enrolled
2;1;37;37;3;10;0;0;33;Enrolled
2;1;34;34;0;0;0;0;34;Dropout
2;1;34;34;0;0;0;0;33;Graduate
1;1;37;38;9;8;0;0;29;Dropout
1;1;1;1;4;10;0;0;18;Dropout
1;1;37;38;7;7;0;1;18;Graduate
2;1;37;19;4;5;0;0;38;Graduate
1;1;38;37;9;8;0;1;19;Graduate
4;1;37;37;9;9;0;1;39;Graduate
1;1;37;37;9;9;0;0;37;Graduate
1;1;37;37;5;5;0;0;32;Dropout
1;1;38;34;4;0;0;0;18;Dropout
1;1;1;1;4;8;0;0;20;Enrolled
1;1;37;37;9;9;0;0;20;Graduate
1;1;37;37;9;9;0;1;23;Graduate
1;1;1;19;4;9;0;0;19;Enrolled
1;1;37;38;9;10;0;0;18;Graduate
1;1;38;19;9;9;1;0;19;Graduate
1;1;1;38;5;7;0;0;20;Graduate
1;1;37;19;9;7;0;0;19;Dropout
1;1;37;38;4;5;0;0;19;Graduate
1;1;1;19;4;5;0;0;18;Graduate
1;1;38;19;9;5;0;1;20;Graduate
1;1;19;37;9;9;0;0;20;Graduate
4;1;38;37;7;7;0;0;24;Graduate
4;1;38;37;7;7;0;0;24;Dropout
1;1;2;1;2;7;0;0;20;Graduate
1;1;19;19;3;3;0;0;20;Enrolled
1;1;38;37;3;9;0;0;18;Enrolled
1;1;1;37;9;9;0;0;18;Graduate
1;1;2;1;4;3;0;0;21;Graduate
1;1;1;38;4;10;0;0;18;Graduate
1;1;19;1;5;3;0;1;19;Graduate
1;1;1;1;4;4;0;0;22;Graduate
1;1;19;19;7;7;0;0;19;Graduate
1;6;37;37;9;9;0;0;18;Graduate
1;1;37;19;9;5;0;1;19;Enrolled
1;1;38;19;5;5;0;1;24;Enrolled
1;1;38;19;9;5;0;0;19;Enrolled
1;1;38;38;5;2;0;0;34;Graduate
1;1;38;38;9;9;0;0;19;Graduate
1;1;37;37;7;9;0;1;18;Graduate
1;1;37;37;9;5;0;1;19;Graduate
1;1;19;1;1;1;0;0;25;Graduate
1;1;3;38;2;9;0;0;21;Enrolled
1;1;37;37;7;7;0;0;18;Enrolled
1;1;34;38;4;7;0;1;18;Graduate
1;1;38;38;9;7;0;0;28;Graduate
5;1;1;38;5;5;0;1;18;Graduate
2;1;37;37;9;9;0;0;41;Graduate
1;1;37;37;5;0;0;0;18;Dropout
1;1;38;19;7;7;0;1;21;Graduate
4;1;34;34;99;99;0;0;41;Dropout
1;1;3;5;2;2;0;0;32;Dropout
1;1;34;34;0;99;0;0;29;Graduate
1;1;19;38;9;8;0;0;24;Enrolled
1;1;38;38;7;8;0;0;22;Enrolled
1;1;19;1;1;3;0;0;21;Dropout
2;1;37;38;9;10;0;0;39;Dropout
4;1;37;37;9;9;0;1;44;Enrolled
1;1;37;37;9;9;0;0;20;Enrolled
1;1;38;37;9;8;0;0;21;Graduate
1;1;34;26;0;6;0;0;18;Graduate
1;1;37;37;5;5;0;0;34;Graduate
1;1;10;19;90;90;0;0;18;Graduate
1;1;19;4;9;2;0;0;19;Enrolled
1;1;37;19;6;7;0;0;18;Dropout
1;1;3;19;2;3;0;0;19;Graduate
1;1;37;37;9;9;0;1;18;Enrolled
1;1;3;1;2;9;0;0;19;Dropout
1;1;3;37;4;7;0;1;19;Graduate
1;1;19;19;5;9;0;1;18;Graduate
1;1;37;37;7;7;0;1;23;Graduate
1;22;19;37;9;9;0;0;18;Enrolled
4;100;19;22;90;90;0;0;33;Dropout
1;1;19;38;9;9;0;0;19;Graduate
1;1;37;38;7;7;0;0;21;Dropout
1;1;19;19;9;9;0;0;18;Graduate
1;1;38;38;5;5;0;1;21;Enrolled
1;1;19;38;4;7;0;0;19;Graduate
1;1;34;38;0;5;0;0;20;Graduate
1;1;37;37;0;5;0;0;20;Dropout
1;1;19;37;7;7;0;0;20;Enrolled
1;1;38;38;4;7;0;1;18;Enrolled
1;1;19;37;5;9;0;0;18;Enrolled
1;1;37;37;7;7;0;1;20;Graduate
1;1;37;37;5;6;0;1;21;Graduate
1;1;38;19;9;5;0;0;19;Graduate
1;1;19;1;7;9;0;1;18;Graduate
1;1;37;37;9;9;0;0;27;Enrolled
1;1;19;38;7;9;0;1;21;Graduate
1;1;3;19;4;7;0;1;18;Graduate
1;1;38;37;5;7;0;0;18;Enrolled
1;1;37;37;9;9;0;0;28;Dropout
1;1;44;40;2;2;0;0;36;Dropout
1;1;38;38;9;10;0;0;20;Graduate
1;1;38;38;0;7;0;0;19;Graduate
1;1;19;37;9;9;0;0;20;Enrolled
1;1;37;37;9;7;0;0;19;Enrolled
2;1;37;38;3;7;0;0;28;Graduate
1;1;37;1;7;0;0;0;20;Graduate
1;1;38;37;1;1;0;0;28;Graduate
1;1;37;37;9;9;0;0;24;Dropout
1;1;1;39;3;9;0;0;20;Enrolled
1;1;37;37;5;6;0;0;22;Enrolled
1;1;1;4;4;4;0;1;18;Graduate
1;1;38;38;9;9;0;0;22;Dropout
1;1;37;37;9;7;0;1;18;Graduate
1;1;19;37;5;5;0;1;21;Graduate
1;1;1;1;4;2;0;0;19;Graduate
1;1;1;38;5;8;0;0;22;Enrolled
1;1;38;38;5;5;0;1;20;Graduate
1;1;37;37;191;154;0;0;20;Graduate
1;1;37;37;5;6;0;0;19;Graduate
